id,read1,read2,name,genome,output,region
G18_B001263_S162,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G18_B001263_S162_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G18_B001263_S162_R2_001.fastq.gz,G18_B001263_S162,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G19_B001263_S163,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G19_B001263_S163_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G19_B001263_S163_R2_001.fastq.gz,G19_B001263_S163,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G1_B001263_S145,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G1_B001263_S145_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G1_B001263_S145_R2_001.fastq.gz,G1_B001263_S145,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G20_B001263_S164,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G20_B001263_S164_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G20_B001263_S164_R2_001.fastq.gz,G20_B001263_S164,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G21_B001263_S165,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G21_B001263_S165_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G21_B001263_S165_R2_001.fastq.gz,G21_B001263_S165,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G22_B001263_S166,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G22_B001263_S166_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G22_B001263_S166_R2_001.fastq.gz,G22_B001263_S166,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G2_B001263_S146,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G2_B001263_S146_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G2_B001263_S146_R2_001.fastq.gz,G2_B001263_S146,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G3_B001263_S147,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G3_B001263_S147_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G3_B001263_S147_R2_001.fastq.gz,G3_B001263_S147,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G4_B001263_S148,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G4_B001263_S148_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G4_B001263_S148_R2_001.fastq.gz,G4_B001263_S148,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G5_B001263_S149,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G5_B001263_S149_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G5_B001263_S149_R2_001.fastq.gz,G5_B001263_S149,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G6_B001263_S150,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G6_B001263_S150_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G6_B001263_S150_R2_001.fastq.gz,G6_B001263_S150,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G7_B001263_S151,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G7_B001263_S151_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G7_B001263_S151_R2_001.fastq.gz,G7_B001263_S151,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G8_B001263_S152,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G8_B001263_S152_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G8_B001263_S152_R2_001.fastq.gz,G8_B001263_S152,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
G9_B001263_S153,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G9_B001263_S153_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/G9_B001263_S153_R2_001.fastq.gz,G9_B001263_S153,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H10_B001263_S178,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H10_B001263_S178_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H10_B001263_S178_R2_001.fastq.gz,H10_B001263_S178,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H11_B001263_S179,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H11_B001263_S179_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H11_B001263_S179_R2_001.fastq.gz,H11_B001263_S179,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H12_B001263_S180,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H12_B001263_S180_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H12_B001263_S180_R2_001.fastq.gz,H12_B001263_S180,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H13_B001263_S181,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H13_B001263_S181_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H13_B001263_S181_R2_001.fastq.gz,H13_B001263_S181,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H14_B001263_S182,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H14_B001263_S182_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H14_B001263_S182_R2_001.fastq.gz,H14_B001263_S182,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H15_B001263_S183,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H15_B001263_S183_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H15_B001263_S183_R2_001.fastq.gz,H15_B001263_S183,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H16_B001263_S184,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H16_B001263_S184_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H16_B001263_S184_R2_001.fastq.gz,H16_B001263_S184,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H17_B001263_S185,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H17_B001263_S185_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H17_B001263_S185_R2_001.fastq.gz,H17_B001263_S185,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H18_B001263_S186,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H18_B001263_S186_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H18_B001263_S186_R2_001.fastq.gz,H18_B001263_S186,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H19_B001263_S187,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H19_B001263_S187_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H19_B001263_S187_R2_001.fastq.gz,H19_B001263_S187,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H1_B001263_S169,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H1_B001263_S169_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H1_B001263_S169_R2_001.fastq.gz,H1_B001263_S169,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H20_B001263_S188,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H20_B001263_S188_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H20_B001263_S188_R2_001.fastq.gz,H20_B001263_S188,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H21_B001263_S189,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H21_B001263_S189_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H21_B001263_S189_R2_001.fastq.gz,H21_B001263_S189,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H22_B001263_S190,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H22_B001263_S190_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H22_B001263_S190_R2_001.fastq.gz,H22_B001263_S190,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H2_B001263_S170,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H2_B001263_S170_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H2_B001263_S170_R2_001.fastq.gz,H2_B001263_S170,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H3_B001263_S171,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H3_B001263_S171_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H3_B001263_S171_R2_001.fastq.gz,H3_B001263_S171,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H4_B001263_S172,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H4_B001263_S172_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H4_B001263_S172_R2_001.fastq.gz,H4_B001263_S172,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H5_B001263_S173,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H5_B001263_S173_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H5_B001263_S173_R2_001.fastq.gz,H5_B001263_S173,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H6_B001263_S174,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H6_B001263_S174_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H6_B001263_S174_R2_001.fastq.gz,H6_B001263_S174,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H7_B001263_S175,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H7_B001263_S175_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H7_B001263_S175_R2_001.fastq.gz,H7_B001263_S175,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H8_B001263_S176,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H8_B001263_S176_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H8_B001263_S176_R2_001.fastq.gz,H8_B001263_S176,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
H9_B001263_S177,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H9_B001263_S177_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/H9_B001263_S177_R2_001.fastq.gz,H9_B001263_S177,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I10_B001263_S202,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I10_B001263_S202_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I10_B001263_S202_R2_001.fastq.gz,I10_B001263_S202,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I11_B001263_S203,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I11_B001263_S203_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I11_B001263_S203_R2_001.fastq.gz,I11_B001263_S203,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I12_B001263_S204,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I12_B001263_S204_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I12_B001263_S204_R2_001.fastq.gz,I12_B001263_S204,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I13_B001263_S205,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I13_B001263_S205_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I13_B001263_S205_R2_001.fastq.gz,I13_B001263_S205,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I14_B001263_S206,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I14_B001263_S206_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I14_B001263_S206_R2_001.fastq.gz,I14_B001263_S206,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I15_B001263_S207,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I15_B001263_S207_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I15_B001263_S207_R2_001.fastq.gz,I15_B001263_S207,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I16_B001263_S208,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I16_B001263_S208_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I16_B001263_S208_R2_001.fastq.gz,I16_B001263_S208,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I17_B001263_S209,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I17_B001263_S209_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I17_B001263_S209_R2_001.fastq.gz,I17_B001263_S209,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I18_B001263_S210,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I18_B001263_S210_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I18_B001263_S210_R2_001.fastq.gz,I18_B001263_S210,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I19_B001263_S211,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I19_B001263_S211_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I19_B001263_S211_R2_001.fastq.gz,I19_B001263_S211,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I1_B001263_S193,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I1_B001263_S193_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I1_B001263_S193_R2_001.fastq.gz,I1_B001263_S193,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I20_B001263_S212,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I20_B001263_S212_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I20_B001263_S212_R2_001.fastq.gz,I20_B001263_S212,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I21_B001263_S213,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I21_B001263_S213_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I21_B001263_S213_R2_001.fastq.gz,I21_B001263_S213,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I22_B001263_S214,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I22_B001263_S214_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I22_B001263_S214_R2_001.fastq.gz,I22_B001263_S214,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I2_B001263_S194,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I2_B001263_S194_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I2_B001263_S194_R2_001.fastq.gz,I2_B001263_S194,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I3_B001263_S195,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I3_B001263_S195_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I3_B001263_S195_R2_001.fastq.gz,I3_B001263_S195,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I4_B001263_S196,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I4_B001263_S196_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I4_B001263_S196_R2_001.fastq.gz,I4_B001263_S196,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I5_B001263_S197,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I5_B001263_S197_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I5_B001263_S197_R2_001.fastq.gz,I5_B001263_S197,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I6_B001263_S198,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I6_B001263_S198_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I6_B001263_S198_R2_001.fastq.gz,I6_B001263_S198,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I7_B001263_S199,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I7_B001263_S199_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I7_B001263_S199_R2_001.fastq.gz,I7_B001263_S199,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I8_B001263_S200,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I8_B001263_S200_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I8_B001263_S200_R2_001.fastq.gz,I8_B001263_S200,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
I9_B001263_S201,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I9_B001263_S201_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/I9_B001263_S201_R2_001.fastq.gz,I9_B001263_S201,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J10_B001263_S226,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J10_B001263_S226_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J10_B001263_S226_R2_001.fastq.gz,J10_B001263_S226,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J11_B001263_S227,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J11_B001263_S227_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J11_B001263_S227_R2_001.fastq.gz,J11_B001263_S227,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J12_B001263_S228,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J12_B001263_S228_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J12_B001263_S228_R2_001.fastq.gz,J12_B001263_S228,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J13_B001263_S229,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J13_B001263_S229_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J13_B001263_S229_R2_001.fastq.gz,J13_B001263_S229,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J14_B001263_S230,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J14_B001263_S230_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J14_B001263_S230_R2_001.fastq.gz,J14_B001263_S230,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J15_B001263_S231,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J15_B001263_S231_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J15_B001263_S231_R2_001.fastq.gz,J15_B001263_S231,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J16_B001263_S232,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J16_B001263_S232_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J16_B001263_S232_R2_001.fastq.gz,J16_B001263_S232,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J17_B001263_S233,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J17_B001263_S233_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J17_B001263_S233_R2_001.fastq.gz,J17_B001263_S233,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J18_B001263_S234,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J18_B001263_S234_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J18_B001263_S234_R2_001.fastq.gz,J18_B001263_S234,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J19_B001263_S235,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J19_B001263_S235_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J19_B001263_S235_R2_001.fastq.gz,J19_B001263_S235,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
J1_B001263_S217,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J1_B001263_S217_R1_001.fastq.gz,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/rawdata/J1_B001263_S217_R2_001.fastq.gz,J1_B001263_S217,mouse/vM19,s3://czbiohub-seqbot/fastqs/180828_M05295_0162_000000000-G2J36/results_test,west
